duration_years,log_project_cost,funding_gap_ratio,region_encoded,environment_risk,risk_label,contract_graph_score,schedule_contract_risk,financial_contract_risk,quality_contract_risk,termination_contract_risk
5.720547945205479,21.278873604058017,0.8757888692623128,1,1,0,0.16363636363636366,1.716164383561644,4.255774720811604,0.1,0.17515777385246256
4.989041095890411,17.622173069956816,0.33333332592592607,0,1,0,0.16363636363636366,1.4967123287671233,3.5244346139913634,0.1,0.06666666518518521
5.33972602739726,17.50439003707821,0.0,0,1,0,0.16363636363636366,1.6019178082191783,3.500878007415642,0.1,0.0
1.0164383561643835,18.31532023940565,0.0,1,6,0,0.16363636363636366,0.3049315068493151,3.6630640478811305,0.6000000000000001,0.0
5.693150684931507,19.602407942398468,0.38650306629907033,3,0,0,0.16363636363636366,1.7079452054794524,3.920481588479694,0.0,0.07730061325981408
5.531506849315068,18.84398577673765,0.017681728764363268,0,0,0,0.16363636363636366,1.6594520547945208,3.76879715534753,0.0,0.0035363457528726537
5.693150684931507,18.603002309079653,0.1666666652777778,6,0,0,0.16363636363636366,1.7079452054794524,3.7206004618159305,0.0,0.03333333305555556
5.8712328767123285,17.72753358339242,0.0,1,1,0,0.16363636363636366,1.761369863013699,3.5455067166784846,0.1,0.0
9.547945205479452,19.806975107572256,0.09999999975,6,0,1,0.16363636363636366,2.864383561643836,3.9613950215144516,0.0,0.01999999995
3.0383561643835617,14.070153551531353,0.9999992248068025,0,6,0,0.16363636363636366,0.9115068493150686,2.814030710306271,0.6000000000000001,0.1999998449613605
6.3863013698630136,18.46947091764561,0.047619047165532884,0,1,0,0.16363636363636366,1.9158904109589043,3.693894183529122,0.1,0.009523809433106578
6.561643835616438,19.773935253578035,0.19896640775460878,1,0,0,0.16363636363636366,1.968493150684932,3.9547870507156073,0.0,0.03979328155092176
5.564383561643836,20.828706350304337,0.11999640017998885,2,0,0,0.16363636363636366,1.669315068493151,4.165741270060868,0.0,0.023999280035997772
3.56986301369863,20.690742646273907,0.4834710738807117,1,6,0,0.16363636363636366,1.0709589041095893,4.1381485292547815,0.6000000000000001,0.09669421477614235
7.580821917808219,19.519293035953808,0.0,0,1,0,0.16363636363636366,2.274246575342466,3.9038586071907617,0.1,0.0
10.624657534246575,17.9868161767546,0.07407407293095566,1,1,1,0.16363636363636366,3.187397260273973,3.5973632353509206,0.1,0.014814814586191133
10.147945205479452,18.643824303266577,0.0,6,1,1,0.16363636363636366,3.044383561643836,3.7287648606533157,0.1,0.0
5.676712328767123,19.20913810886209,0.3181818167355372,1,0,0,0.16363636363636366,1.7030136986301372,3.841827621772418,0.0,0.06363636334710744
7.1726027397260275,19.89085659135181,0.11494252847139648,1,6,0,0.16363636363636366,2.1517808219178085,3.978171318270362,0.6000000000000001,0.022988505694279297
5.1726027397260275,18.832922842961192,0.3378360459685072,1,1,0,0.16363636363636366,1.5517808219178084,3.7665845685922386,0.1,0.06756720919370145
4.695890410958904,15.929353647134382,0.9999998792270677,1,0,0,0.16363636363636366,1.4087671232876713,3.1858707294268767,0.0,0.19999997584541354
3.493150684931507,15.404745967162468,0.999999795918409,0,6,0,0.16363636363636366,1.0479452054794522,3.0809491934324935,0.6000000000000001,0.19999995918368182
5.257534246575342,18.420680753952364,0.0499999995,0,1,0,0.16363636363636366,1.577260273972603,3.684136150790473,0.1,0.0099999999
5.772602739726027,17.72753358339242,0.0,0,0,0,0.16363636363636366,1.7317808219178084,3.5455067166784846,0.0,0.0
6.271232876712329,19.590062106614273,0.22360248377763203,1,0,0,0.16363636363636366,1.881369863013699,3.918012421322855,0.0,0.04472049675552641
6.276712328767124,17.790883897665474,0.005068518771005843,0,1,0,0.16363636363636366,1.8830136986301373,3.558176779533095,0.1,0.0010137037542011687
5.791780821917809,17.6867115897055,0.1666666631944445,2,1,0,0.16363636363636366,1.737534246575343,3.5373423179411,0.1,0.0333333326388889
4.484931506849315,18.826145858727198,0.0,3,1,0,0.16363636363636366,1.3454794520547946,3.76522917174544,0.1,0.0
3.1205479452054794,14.862829903121964,0.9999996491229302,0,6,0,0.16363636363636366,0.936164383561644,2.972565980624393,0.6000000000000001,0.19999992982458603
5.8493150684931505,19.152615856529344,0.4228271828058911,1,1,0,0.16363636363636366,1.7547945205479454,3.830523171305869,0.1,0.08456543656117822
5.249315068493151,18.603002309079653,0.3333333305555556,0,1,0,0.16363636363636366,1.5747945205479454,3.7206004618159305,0.1,0.06666666611111112
5.786301369863014,17.50439003707821,0.0,0,1,0,0.16363636363636366,1.7358904109589044,3.500878007415642,0.1,0.0
6.389041095890411,17.216707972959764,0.0,3,1,0,0.16363636363636366,1.9167123287671235,3.4433415945919528,0.1,0.0
5.909589041095891,15.607270193858982,0.9999998333333611,0,1,0,0.16363636363636366,1.7728767123287674,3.1214540387717964,0.1,0.19999996666667222
4.421917808219178,19.519293035953808,0.3333333322222222,3,1,0,0.16363636363636366,1.3265753424657536,3.9038586071907617,0.1,0.06666666644444445
5.427397260273972,18.32669969146686,0.4232670501673399,3,1,0,0.16363636363636366,1.628219178082192,3.6653399382933722,0.1,0.08465341003346799
4.446575342465754,17.1654146803266,0.9999999649122819,0,1,0,0.16363636363636366,1.3339726027397263,3.43308293606532,0.1,0.1999999929824564
5.449315068493151,18.954304509859092,0.413524131056688,1,0,0,0.16363636363636366,1.6347945205479455,3.7908609019718185,0.0,0.08270482621133761
5.221917808219178,17.149142655794,0.0,2,1,0,0.16363636363636366,1.5665753424657536,3.4298285311588006,0.1,0.0
3.4684931506849317,15.607270193858982,0.9999998333333611,0,1,0,0.16363636363636366,1.0405479452054796,3.1214540387717964,0.1,0.19999996666667222
